Id,Name,Gender,Age
R3917,Larry Luv,,
R3918,Greg Todd ???,,
R3919,Elisabetta Piqué,,
R3920,Animichael,,
R3921,Lenny,,
R3922,Josh/ElevatedMugetsu,,
R3923,Mary l,,
R3924,Preston Akromis,,
R3925,Baevip5’4,,
R3926,Kimberly Purtill,,
R3927,Timothy Williams,,
R3928,Sandi Sarno,,
R3929,Trump 2024 ????????????????????,,
R3930,JSGaetano,,
R3931,Captain Stu,,
R3932,JuicyJuuce,,
R3933,hot rod ?????,,
R3934,Cher Lord,,
R3935,Professional Ganesha,,
R3936,Blake Adams,,
R3937,Biard MacGuineas,,
R3938,Heather,,
R3939,F X ??,,
R3940,Zim,,
R3941,Lety,,
R3942,R2DHue ?? ? ??,,
R3943,USA ???? TRUMP 2024 ????,,
R3944,MB SFLYT,,
R3945,Patti Rivers??????,,
R3946,Don Johnson,,
R3947,widged,,
R3948,KnottBob,,
R3949,HoodConservative,,
R3950,Orange Wave 24,,
R3951,Keith Kolich,,
R3952,Eileen,,
R3953,Tami Trump,,
R3954,leawsome9??????,,
R3955,Seven Spanish angels,,
R3956,Bob Haessly,,
R3957,Colin,,
R3958,marley cooper,,
R3959,kathleen  price,,
R3960,TAKE BACK THE PANAMA CANAL,,
R3961,JustTess ????VOTE BLUE????,,
R3962,kryptos,,
R3963,Aimee,,
R3964,Chris Niland,,
R3965,Judicial Corruption is Everywhere,,
R3966,Robyn O'Donnell,,
R3967,Allie C,,
R3968,Jesse,,
R3969,Maria Lopez,,
R3970,Steve Levin,,
R3971,Anne Ballentine,,
R3972,Wow girl??,,
R3973,Trump Devotion Syndrome TDS,,
R3974,(((Quite Openly Jewish))) ??,,
R3975,Good vs Evil,,
R3976,Edward Paeschel,,
R3977,Tina Harris,,
R3978,Trump Has Won In A Landslide v3.0,,
R3979,Belikebill,,
R3980,Eddie O,,
R3981,Ma?gorzata Oziomek,,
R3982,Dee,,
R3983,Stan Speer,,
R3984,Pounce de León,,
R3985,Smitty??,,
R3986,DeplorablesNJ,,
R3987,The UNYQUEEN,,
R3988,Odawg1981,,
R3989,Jimmy Nash ????????????,,
R3990,MagMan,,
R3991,El Nacional,,
R3992,Buckie Rogered ?? #together??,,
R3993,RedChick BlueState,,
R3994,Gentry of the Century??????,,
R3995,Hammancheez,,
R3996,tony delewese,,
R3997,Rachel,,
R3998,??Angel-atTimes??,,
R3999,Lars,,
R4000,Seamus Von Mulsow,,
R4001,Herbert Holzbauer,,
R4002,Jim Jennings,,
R4003,Athena,,
R4004,Korzzo????????????,,
R4005,4TrumpNTulsa,,
R4006,Richieblue,,
R4007,??ike ??onroe,,
R4008,OC MILITAINMENT TV,,
R4009,Ronald Trump,,
R4010,Lone Star American,,
R4011,Sauron’s Private Attorney,,
R4012,Mrs Crown,,
R4013,Ron Stauffer,,
R4014,Trump Justice,,
R4015,TakingOutTheTrash,,
R4016,Jean-SPCL,,
R4017,ME,,
R4018,Cry-Tard Hunter,,
R4019,Drivewayhawk,,
R4020,sushisucker1,,
R4021,Rhonda Petrella,,
R4022,Alexander,,
R4023,Sandy Bass,,
R4024,Jeff Patterson,,
R4025,Wizeguy,,
R4026,CallMeFloyd.ETH,,
R4027,Spring because after WINTER comes ??hear me ROAR,,
R4028,WrestleZone,,
R4029,Jeff Palmer,,
R4030,EagleEye,,
R4031,Donald J. Trump the real President 2020-2024.,,
R4032,Sam Quiros ????,,
R4033,"????????Mekupelet3, MD????????",,
R4034,patrick,,
R4035,Art Cheater,,
R4036,Daddy's Boo,,
R4037,cliff,,
R4038,Poundcake,,
R4039,Trashy Trump Supporter ?????,,
R4040,tim mason,,
R4041,Save The World,,
R4042,Gypsy B,,
R4043,Hanne Stenstad,,
R4044,TaceGod,,
R4045,Oblivion,,
R4046,Master Jedi (Jon) ???? ??????,,
R4047,Wandy Arce ??,,
R4048,Philip,,
R4049,Belinder,,
R4050,lennyandcompany,,
R4051,K,,
R4052,POOKIE FOR TRUMP ??,,
R4053,Heidi ????????????,,
R4054,Eduardo Preciado,,
R4055,JOSE,,
R4056,ChrisUniverse ??,,
R4057,Michael Tubbs,,
R4058,Stephen Brandt,,
R4059,ReneeLouise.eth ????,,
R4060,jim grady,,
R4061,Walter Sobchak,,
R4062,DELREYGUY,,
R4063,Gilles C.,,
R4064,Patty Van Ha,,
R4065,Robert Thornton,,
R4066,Trust,,
R4067,Melvyn Wright,,
R4068,joan,,
R4069,Earn My Vote,,
R4070,winaz!,,
R4071,B3Percenter,,
R4072,gbl,,
R4073,Cheesed Hammer,,
R4074,Paul Villarreal (AKA Vince Manfeld),,
R4075,Pajarito de Soto,,
R4076,Fran Riedemann,,
R4077,Achala Jethmalani,,
R4078,Annie RU Ok,,
R4079,JNC,,
R4080,Trump Posts on ??,,
R4081,Wealth Turtle ?? ??,,
R4082,TimeStamper ?,,
R4083,??????????????Jackie (Kaoticsocialist on BLSKY),,
R4084,Dave Nicholson,,
R4085,Just My Opinion,,
R4086,My Dogs Name Is Katie,,
R4087,??OLD GRAY WOLF??????????????,,
R4088,Joyboy ?,,
R4089,100% Buckeye 4ever,,
R4090,????,,
R4091,ClarkeBlue,,
R4092,Michael Torres,,
R4093,Elena Corti,,
R4094,MAGA Ceci,,
R4095,???? Ed Hunter,,
R4096,Cathy Crowe,,
R4097,Brian ????,,
R4098,Nick Watts,,
R4099,Steve Christy,,
R4100,Biff Smallberries,,
R4101,georger,,
R4102,PatrioticEagle,,
R4103,Granny V,,
R4104,Jr.. Bengals. Reds. Bearcats. I Voted For This,,
R4105,xxxMAGABELEIVERxxx,,
R4106,Mr. PYG,,
R4107,Amber For Fair Justice For ALL,,
R4108,Mac,,
R4109,Jon Furda,,
R4110,Trump 1????Amylynnn,,
R4111,Loralie Hursman,,
R4112,Michael Fairbanks,,
R4113,Anne,,
R4114,Pepperz,,
R4115,Hajji A. Davis (Wokest Woke Anti Trump Leftist),,
R4116,Peter Rondash,,
R4117,Ruben Garcia,,
R4118,John Dowson,,
R4119,jeromatherapy,,
R4120,Melanie Hutchinson,,
R4121,RobinFitzsimm10,,
R4122,Steven Kirk,,
R4123,???QueenBee???,,
R4124,Michael Joseph Murray,,
R4125,Bernard Joyce,,
R4126,Berezino Bandit,,
R4127,BaEZeRA²?²?,,
R4128,Ajo,,
R4129,Leah,,
R4130,PClaflin,,
R4131,MkeMom,,
R4132,blairmc,,
R4133,Mint Master Crit,,
R4134,Bojanglesbojangles,,
R4135,????T.Parker????,,
R4136,Perceptron?,,
R4137,Dumb F Caller ??,,
R4138,Red5oul,,
R4139,James Alley,,
R4140,PPopePeK,,
R4141,trafal1357,,
R4142,Midwest Mary,,
R4143,Lisa Mondello,,
R4144,GreatQuake,,
R4145,Trump Enjoyer,,
R4146,Dodo ????????,,
R4147,Jill Brannan,,
R4148,azulitooo ?,,
R4149,Capt Gongshow,,
R4150,Ben Banklin,,
R4151,andre diedhiou,,
R4152,??????Richie Trump,,
R4153,always&forever,,
R4154,Apexpredatory,,
R4155,Bye,,
R4156,Trump Chihuahua,,
R4157,Art Vandelay,,
R4158,Wavy??,,
R4159,Steve Rhodes,,
R4160,HAH,,
R4161,(((Yuval David))),,
R4162,Trump/Vance????TRUE AMERICAN PATRIOT Ticket??????,,
R4163,Stephen Luongo,,
R4164,@michaelrvw1,,
R4165,Clingdaddy,,
R4166,Clint Eastwood LXIX,,
R4167,JoeKon1,,
R4168,The Dude,,
R4169,Denise??MAGA EXTREMIST (2nd account),,
R4170,?????????? ?????????????? ????,,
R4171,Dogmom. WeThePeople LOVE PRESIDENT TRUMP#47,,
R4172,Julien OBoul,,
R4173,Stephen Rega,,
R4174,smm,,
R4175,Mountain Mama,,
R4176,Delmas Didier,,
R4177,"Seun Okae ???? ???? ??x????, ??x????",,
R4178,Richard Smit ??????????????????????????????,,
R4179,bobby putman,,
R4180,Lost at Sea,,
R4181,Lily,,
R4182,Just Joe,,
R4183,Bori????WO??,,
R4184,Rich Allenser,,
R4185,Rohan Patel,,
R4186,unregulatedspeech,,
R4187,Gerard,,
R4188,Oldageandtreachery,,
R4189,Robert L. Peters,,
R4190,Viktory ????????????????,,
R4191,CMO2go,,
R4192,HaveYouSeen,,
R4193,Jean G Whitney,,
R4194,Mark Bess,,
R4195,Jake Duesenberg - Truth Hurts Show,,
R4196,Cutris,,
R4197,Rocky Flintstone,,
R4198,Crypto Cay ????,,
R4199,Michele W. Miller (also Michele Weinstat Miller),,
R4200,Dalene Stadler,,
R4201,Cameron,,
R4202,Ioaferhead ????,,
R4203,MAGA made me start voting Democratic,,
R4204,Sheryl Payne,,
R4205,Ibrahim Reyes,,
R4206,"Dr. Howard R. D. Gordon, MPH",,
R4207,Sarah Reese Jones,,
R4208,Lennox Bennett,,
R4209,Scott Aller,,
R4210,Lawrence Richardson,,
R4211,Corvex,,
R4212,Jinx,,
R4213,#Banner18,,
R4214,laboitex,,
R4215,John Shepherd & Stephen ?? ?? ? ?? ?? ???????? ??,,
R4216,MAI AnDong $8,,
R4217,Triley Cross,,
R4218,Debbie Ball,,
R4219,ALEX,,
R4220,Pammy  ??CHOO CHOO??,,
R4221,Sleepysb,,
R4222,Uri (TETO DAY IS EVERYDAY),,
R4223,Noble Predictive Insights,,
R4224,Larry P. ??,,
R4225,Mike Meyers,,
R4226,James Henry,,
R4227,charles willis,,
R4228,Shane,,
R4229,The Conservative Thought,,
R4230,Peter Panda,,
R4231,Impeach Trump a 3rd Time!,,
R4232,WayneOfPayne,,
R4233,Disciple of Jesus,,
R4234,Union_Freax_OOG,,
R4235,Sooner1,,
R4236,Ray Holybee,,
R4237,LaMomma,,
R4238,DFarkle 2020 (Trump 2024),,
R4239,Mrs. Pepperpot,,
R4240,Trump Taj Ma Wall,,
R4241,irishgirl4ever,,
R4242,Joyce Adams,,
R4243,Evan Parsons,,
R4244,Dom 7,,
R4245,Robert Armour,,
R4246,de Vere,,
R4247,J?KE,,
R4248,Tattooedpain,,
R4249,davey5311 ???? ???? ????????????????,,
R4250,Genius Parks,,
R4251,O Pacheco,,
R4252,Angie Rios,,
R4253,Silence DoGood,,
R4254,sean,,
R4255,???????????? We The People ????????????,,
R4256,Palmer's Member( ask trump),,
R4257,Eva Helena Persson,,
R4258,Attina FFXIV,,
R4259,Fortune Meshchain.Ai ?||? DeSpeed ?||?,,
R4260,Mandi,,
R4261,@Tesla Tesla,,
R4262,Sandra Nicacio ????,,
R4263,BMA????,,
R4264,PC Guy,,
R4265,mountainviews,,
R4266,Plugged in news,,
R4267,Felix Felix,,
R4268,Karthik Ramaswamy,,
R4269,#MeMyself&EyeRolls,,
R4270,Judgy67,,
R4271,Trinity,,
R4272,Marcelo,,
R4273,Qazeem,,
R4274,bella4001,,
R4275,Stone,,
R4276,crimsonbelle74 ????,,
R4277,DonaldTrumpsHugeArse,,
R4278,Christine Torres,,
R4279,Dean,,
R4280,?,,
R4281,Velo,,
R4282,Maverick,,
R4283,???? PITT Penn Mom ????,,
R4284,CatAsTrophy,,
R4285,Moe,,
R4286,Anita Jenkins,,
R4287,KJ Wetherholt,,
R4288,Heather Thomas,,
R4289,Cuzza Muzza ????,,
R4290,Michael Marro,,
R4291,Mark Simmons,,
R4292,Johnson,,
R4293,Wren,,
R4294,MAGAMOM?????????,,
R4295,JD Vance's Eyeliner,,
R4296,Darko Groyper,,
R4297,Maurelis,,
R4298,Lulu,,
R4299,Fromafar,,
R4300,judyann451,,
R4301,JD Vance Vance Revolution,,
R4302,warytrader,,
R4303,Susan Wilson ????I Stand With Ukraine ????,,
R4304,Sports Fan,,
R4305,Real Campus Conservative ??????,,
R4306,Roman latoski sr,,
R4307,adelfa,,
R4308,John Orlando ????????,,
R4309,Livy??*Butterfly Sniper*,,
R4310,Donna W,,
R4311,Duruji Magnus,,
R4312,Tracy Becker????????,,
R4313,JPResse,,
R4314,JD Vance’s Couch,,
R4315,????????Todd????????,,
R4316,EZ,,
R4317,Larkspur 58,,
R4318,Dena Fredrickson,,
R4319,Joy Dudley Mullins????????????,,
R4320,RADIO RIC,,
R4321,America Primero,,
R4322,annned,,
R4323,raw2016,,
R4324,Linda Brown,,
R4325,ImmeforwhoIam???? America first,,
R4326,AF Groyper Max+,,
R4327,Lalo.A,,
R4328,Ryan Byrd,,
R4329,Stand Up For Truth,,
R4330,Janice bailey,,
R4331,jewel,,
R4332,Christopher Dickey ??,,
R4333,Mike Hertz,,
R4334,Cheryl Sandecki,,
R4335,Doug,,
R4336,LTD ??,,
R4337,Binggreen,,
R4338,Danielle Lambert,,
R4339,Election Integrity & more,,
R4340,Jim Chérizier,,
R4341,toddlambert.com @ ??,,
R4342,PAMELA HENSLEY????,,
R4343,les deplorable ????????,,
R4344,Cheryl L Abbate??????,,
R4345,The_Americat3 ????,,
R4346,@commonlogic71,,
R4347,Cheryl Craigo,,
R4348,Geri McClimens,,
R4349,"JD Vance, Supreme Holy God-Emperor of Earth",,
R4350,Marilyn Wallis,,
R4351,Zaphod Beeblevaxxed,,
R4352,d0n77ru57,,
R4353,oTTo & Nairb,,
R4354,Seed Oil Drinkers Against JD Vance,,
R4355,Miltiadis,,
R4356,Eric J. Williams,,
R4357,judy Thomaswick,,
R4358,YoursINegritude,,
R4359,Let’s go Brandon! ??????????,,
R4360,Linda,,
R4361,JayB,,
R4362,Diana Says!,,
R4363,Catsy__cats4women'srights,,
R4364,Luisito,,
R4365,Mike Walker,,
R4366,usnaw90,,
R4367,jude,,
R4368,Lucky Molly,,
R4369,PEAcock,,
R4370,Gillis9Rose,,
R4371,SeekTruth,,
R4372,jeffmoore,,
R4373,DJT4Lyfe,,
R4374,Micaela,,
R4375,Brenda,,
R4376,pizzmoe™,,
R4377,Win4723,,
R4378,Mahasen DeSilva,,
R4379,Plunderbund,,
R4380,Frankie T,,
R4381,jerry bilodeau,,
R4382,MAGArita Quiteria,,
R4383,Peggy Keil,,
R4384,Just Me,,
R4385,Kubas,,
R4386,MagaMomma,,
R4387,Nancy Martin,,
R4388,Dijana Stanic,,
R4389,TREE-WOKE-AF,,
R4390,I'm just here for the ambiance,,
R4391,Kris Maon????????????,,
R4392,Suzanne Guggenheim ULTRAMAGA ???? NEVERGIVEUP ????,,
R4393,Bee??Green????,,
R4394,HardyOnTheBeach??,,
R4395,Jon Nichols,,
R4396,RaptorR700,,
R4397,Damian Ranger,,
R4398,The Resistor Sister®???????,,
R4399,Public Observer,,
R4400,The Right is Wrong AF @therightiswrongaf.bsky.soci,,
R4401,"Junkybuns, I don't like you either",,
R4402,postcon,,
R4403,Russell Drew,,
R4404,J Sadowsky,,
R4405,Meidas Rick ??????????,,
R4406,skybluemarguerita,,
R4407,Howard Snooks,,
R4408,InGoodTrouble,,
R4409,Michael Eddy,,
R4410,Fokoleta Fokoleta,,
R4411,Tony Printz,,
R4412,Christopher Columbus,,
R4413,joe allen,,
R4414,Jennifer Slayer,,
R4415,Robin Duemke,,
R4416,"AvaArmstrong,????Author",,
R4417,Donna Featherstone,,
R4418,Kim Eckert??,,
R4419,Based Illinoisan,,
R4420,Sally Lamore,,
R4421,ed,,
R4422,Secret Wanderer ??????????,,
R4423,Alex Thompson,,
R4424,Horace Augustine,,
R4425,Claudia S,,
R4426,JD Vance (Parody),,
R4427,DAR_AUG,,
R4428,ULTRA MAGA AMERICAN POLLY,,
R4429,????AllTheOtherGoodNamesAreTaken????,,
R4430,On the run,,
R4431,OH,,
R4432,SMT,,
R4433,Jameson2,,
R4434,Nancy Chester,,
R4435,Sandy Taylor,,
R4436,?RYLEIGH?,,
R4437,@Jerry Blowers @brexitfx,,
R4438,JD Vance,,
R4439,VanceCoin,,
R4440,Dav Castaneda,,
R4441,#Fool’sTalk,,
R4442,Greatone,,
R4443,????Jackie24????,,
R4444,MrCastle,,
R4445,TS Nelson,,
R4446,Matt Couch,,
R4447,Julie McMillian ??,,
R4448,KLSG23,,
R4449,Dan Sadler,,
R4450,Freereign,,
R4451,John Ekonomou,,
R4452,Shepherd,,
R4453,Grrriff??,,
R4454,Peaches,,
R4455,"Tara Dublin, Rock Star Author & Podcast Host",,
R4456,Nick Kayal,,
R4457,Randy Meyer,,
R4458,RavenLight,,
R4459,25 bravo,,
R4460,Ibe,,
R4461,Ken,,
R4462,carolyn camp,,
R4463,Susan Anderson,,
R4464,Richard Andrew Pera ??,,
R4465,Lawrence Hurley,,
R4466,Anthony Verna (no blue check mark),,
R4467,Slippy Field M.D. Esq. (field with slips),,
R4468,ana10g,,
R4469,Sandra Kicklighter,,
R4470,The Patriot Oasis™,,
R4471,??Justice?Now ??????,,
R4472,Evrafter,,
R4473,Martin000008,,
R4474,Justice S.,,
R4475,S,,
R4476,Mamma B,,
R4477,J Andrews,,
R4478,Kamala HQ,,
R4479,Reggie,,
R4480,Cher Freedom,,
R4481,Komrade Konrad,,
R4482,A??????M???™®,,
R4483,Jim Weldin,,
R4484,cerwinlive,,
R4485,DAWN JOHNSON-RUSSELL,,
R4486,Sean Donovan,,
R4487,Michael ??????????,,
R4488,Twisted,,
R4489,TDJ,,
R4490,Michael Hustus ????,,
R4491,lillycat821,,
R4492,Joseph De Rosa,,
R4493,E W STIGGS ?? #MAGA??#bitcoin #Buythedip,,
R4494,Joewo01,,
R4495,Traditionalism For America,,
R4496,Denise1222,,
R4497,Patriot_Steve #IStandWithTrump,,
R4498,Buckeye Girl,,
R4499,A Blue Dot on a Blue Planet,,
R4500,Melissa Shaw,,
R4501,Yvonne Smith,,
R4502,BTFD,,
R4503,Ron Mexico,,
R4504,Scott Morefield,,
R4505,Fifilaroach,,
R4506,Wilbur,,
R4507,Free Speech is a Minority Right,,
R4508,Zerofox Levtogiv,,
R4509,Nola Yovich,,
R4510,Helen,,
R4511,CAPTJAY,,
R4512,Estifonio,,
R4513,sweetdee??????????????,,
R4514,Gorn,,
R4515,Diane Howe,,
R4516,Wes,,
R4517,"amy rothenfeld: proud dem, vote blue????????",,
R4518,J. D.,,
R4519,Vince F,,
R4520,David Wheeler,,
R4521,Lynn Nicholson,,
R4522,Cruz’s Missing Spine making America DRUMPF again,,
R4523,Nunya Bizness 1776???? TOM,,
R4524,Jordan,,
R4525,Shelly Haselrick,,
R4526,Trenton ™?,,
R4527,curtis hiott,,
R4528,Stop,,
R4529,1stSgt of Marines,,
R4530,BadgerGuy,,
R4531,Freedom Fighter,,
R4532,Zaheer,,
R4533,CyBeast,,
R4534,Peanut,,
R4535,D,,
R4536,ReneeS????,,
R4537,TheRealDeal??,,
R4538,Gabriel Iacoboni,,
R4539,Lying interlopers and felons are in The WhiteHouse,,
R4540,Marcos Aurelios,,
R4541,DJ,,
R4542,Cindy,,
R4543,nate l ??????????????????????????,,
R4544,Jeff Hall,,
R4545,Lynn,,
R4546,LissieB,,
R4547,SandiRF,,
R4548,Roch9339????,,
R4549,tpljr,,
R4550,Pat Doherty,,
R4551,Adam Lee,,
R4552,Lucy Newton,,
R4553,Joseph Smith,,
R4554,BigMom,,
R4555,Edith Morales,,
R4556,????KTP NJ Woman,,
R4557,FREEDOM WARRIOR ????????,,
R4558,Quinn Sysmith,,
R4559,Heather Cordasco,,
R4560,KConservanurse,,
R4561,Harley King,,
R4562,Doc...,,
R4563,David B1boomer,,
R4564,Tariffron LeScamtis,,
R4565,FoxyFarmer??????,,
R4566,Kelli ??,,
R4567,Mr Samson,,
R4568,??Bond...Eva Bond is back??,,
R4569,LADYZ,,
R4570,Nathan Greene,,
R4571,Occidentus,,
R4572,Red Thistle,,
R4573,stormtrooper,,
R4574,Siris,,
R4575,Nathan Tocco,,
R4576,34 JasonDvorak6 (Dillingham Watkins)???????????,,
R4577,Subedei,,
R4578,Melissa ???? ????,,
R4579,APRIl sCOTt #TEXIT,,
R4580,mike grit,,
R4581,Minuteman ?? ????,,
R4582,1 Conservative Mom??????????,,
R4583,Bar b,,
R4584,Free State of Van Zandt,,
R4585,Loren ??????,,
R4586,Matthew J. Kirk,,
R4587,Kim Opperman~ Public Figure,,
R4588,Nick Brownfield,,
R4589,Atari Overlord,,
R4590,Leo Fayard,,
R4591,@zmotonmesa,,
R4592,Net Bee,,
R4593,@297_Aruba_Lover,,
R4594,Logan Dailey,,
R4595,????Deplorable Dawner????,,
R4596,RLatimer,,
R4597,RJ Zimmerman,,
R4598,JD Vance’s Sephora plug,,
R4599,Simon Jester 531,,
R4600,JD Vance 2028,,
R4601,$VENCE Community Solana,,
R4602,Comrade Mal Kudanis,,
R4603,Libbey Dean,,
R4604,Cathyanne Martin,,
R4605,Gwen Moody,,
R4606,Carol Lucero,,
R4607,griffa072 ????????,,
R4608,CDeezNaughts,,
R4609,Mayerlin Viveros Quiroz,,
R4610,Elmer Spud,,
R4611,Saltyminion,,
R4612,Ronda Jackson,,
R4613,Not a Fan of Liberals,,
R4614,Let's clean up DC,,
R4615,Kingdaz28,,
R4616,Cascade Bear,,
R4617,Carrie,,
R4618,Kelly Girl ??????????????,,
R4619,Jim Rankin,,
R4620,Will Curley,,
R4621,Aaron M Wells,,
R4622,B3ASTXL,,
R4623,jd vance’s couch cushion,,
R4624,Stacy Bacon????????????,,
R4625,Alan F Jr,,
R4626,J H,,
R4627,TheyMightBeBastards,,
R4628,Jack’s House ????Radio Free NAFO,,
R4629,NahBabyNah,,
R4630,Linda Gaskill,,
R4631,?????? Country Over Party????????????????,,
R4632,Ahmjus Ay'n,,
R4633,tucson bob,,
R4634,Ian Hansen ????????,,
R4635,Sharon,,
R4636,LionTC,,
R4637,Steve (Mladen) Renko.,,
R4638,conservativeinsights.net,,
R4639,andy collins????????????,,
R4640,Natalie Flick,,
R4641,Derick,,
R4642,"Fortunato (Tino)Tinoco, III",,
R4643,Holistic Health,,
R4644,PBS News,,
R4645,MJ3D - LEE mol?n labé,,
R4646,Branka Rosenfeld ??,,
R4647,JRio,,
R4648,Francis Marion,,
R4649,TJ Fighter4Freedom,,
R4650,Craig A. Cooney,,
R4651,W,,
R4652,Gary petboss,,
R4653,Dale Kingston,,
R4654,JD Vance Official,,
R4655,AHeintz,,
R4656,Savage Planet,,
R4657,Tim Hannan,,
R4658,Monica ????,,
R4659,Tim Savage,,
R4660,The Ultimate Critic,,
R4661,realfabi24,,
R4662,singin salkoc,,
R4663,Sue N ????????,,
R4664,Culture War Survivor,,
R4665,csd ????,,
R4666,Hessman Robert,,
R4667,Sandy Stedman,,
R4668,Lady Idaho,,
R4669,FrankRW,,
R4670,Dorin Popa,,
R4671,Arthur,,
R4672,Twitoris.,,
R4673,Heri Wittine,,
R4674,Bobbie Denney,,
R4675,BobertSubtle,,
R4676,ET Cooley,,
R4677,Mary B Risher,,
R4678,Paul ???? ????,,
R4679,corey,,
R4680,Kan_Do ????????????,,
R4681,Jen Eubanks,,
R4682,x,,
R4683,Tim Schreiner,,
R4684,Keith ??????,,
R4685,Chris P. Bacon,,
R4686,Facts & Furious,,
R4687,Tracy Tucker,,
R4688,Stinson,,
R4689,Beverly,,
R4690,kimmie,,
R4691,Zack,,
R4692,@1nampaboy,,
R4693,Jeff Simpson,,
R4694,Erik,,
R4695,JD Vance's Postmenopausal Cat Sitter,,
R4696,Cole (Mike) Watson,,
R4697,Joey Tranchina,,
R4698,"Mukund Gnanadesikan, MD",,
R4699,martysalo,,
R4700,James Madison's nephew,,
R4701,JP Sanders,,
R4702,Tony Rorschach,,
R4703,Joey,,
R4704,yerp,,
R4705,Edmund Blackadder,,
R4706,anabel campbell,,
R4707,Rodney,,
R4708,@HotPitFungus27,,
R4709,Rtgoddess2,,
R4710,MissCumbrianwalker1 #IStandWithsrael,,
R4711,Timothy E. Pickens,,
R4712,Christine Manly,,
R4713,JARG,,
R4714,Terri Tiedt,,
R4715,Miles,,
R4716,NeverGiveUp ????????????,,
R4717,DailyShot,,
R4718,Beck,,
R4719,Publius,,
R4720,FreightRaider,,
R4721,Fr. Paul,,
R4722,Austin Billyiard,,
R4723,Lisa Klein,,
R4724,Patrick Lumumba,,
R4725,Carol Thomas ???? ????,,
R4726,C. Dale Brittain,,
R4727,bobopapal,,
R4728,Liz Mair,,
R4729,Dexter Wright,,
R4730,rlyn,,
R4731,Martoma,,
R4732,Jeffrey Kahn,,
R4733,Nolan E. Scott,,
R4734,FionaHillsAccent,,
R4735,Adam Parkhomenko,,
R4736,Mr. Tengu,,
R4737,Helen Smith,,
R4738,ImpossibleK,,
R4739,Sam Schulman,,
R4740,Honey in Houston,,
R4741,V.Streifel,,
R4742,GeronL,,
R4743,Proudly Based. ??,,
R4744,SCMcGee Never Give Up On Hope,,
R4745,Mark Alkire,,
R4746,Rex Richardson,,
R4747,Jetcitywarrior,,
R4748,Foxwatcher@army.com,,
R4749,Dan Biehl,,
R4750,Care Bear,,
R4751,JD Byrider Vance,,
R4752,martee,,
R4753,CJ WALDON,,
R4754,Brian Swope,,
R4755,TucsonBlonde ????????,,
R4756,Charles seniceros Seniceros,,
R4757,Jeff Sykes,,
R4758,Dr. Susan Bushinski,,
R4759,Alicia Kessenich,,
R4760,Market Memetics,,
R4761,Merissa Hansen,,
R4762,@NewDayUSA,,
R4763,Original,,
R4764,Channel 1 Network News Worldwide,,
R4765,Ronin Eternales,,
R4766,The Reveille Herald,,
R4767,Lady Jane Grey,,
R4768,JD Vance Memecoin ETH,,
R4769,Destiny Hero Plasma???????? (Angry Arc),,
R4770,Dr. Jain,,
R4771,Eric Michael Garcia,,
R4772,D for D ????,,
R4773,JennyCohn ??? ??,,
R4774,Gavin Cooper,,
R4775,"Rob Boyd, Esq",,
R4776,Kevin Rainville,,
R4777,ladybug,,
R4778,ColleenF1957,,
R4779,Vicki Jaden,,
R4780,Generic US Voter,,
R4781,Hazerlight,,
R4782,bones,,
R4783,I.R. Cohen ? ???? ????????,,
R4784,Campbell,,
R4785,C. Anthony Null,,
R4786,Robert Elisberg,,
R4787,Lothar Hill,,
R4788,Mickey McWilliams,,
R4789,Margaret Coker,,
R4790,Richard H??,,
R4791,Ph??ng IN,,
R4792,?LisbethC-I-L by hate????,,
R4793,Kelly Ann,,
R4794,lisa m,,
R4795,ThumpForTrump3.0??,,
R4796,Plain white wrapper,,
R4797,Dora B,,
R4798,Christopher Devine,,
R4799,305Nole,,
R4800,Jim Raynor,,
R4801,Spiritualist,,
R4802,N. E. Golovin,,
R4803,Sentient72,,
R4804,Ramona Dula,,
R4805,Just Faith??,,
R4806,Mearl,,
R4807,lily lumpwich,,
R4808,Mr Yoyito mostly NAFO account,,
R4809,aeon,,
R4810,Azna’s Sword,,
R4811,??????AxionJAX??????,,
R4812,senschuh,,
R4813,Sweet Pablo,,
R4814,Sandy Cheeks,,
R4815,Ben Potter,,
R4816,Davis.democratic.club,,
R4817,David Suslenskiy ????,,
R4818,Jim Albertine,,
R4819,Ayesha de Queiroz,,
R4820,John Dandridge,,
R4821,The Poppicoque,,
R4822,the Righteousness of Christ,,
R4823,Ragnar Danneskjöld ??,,
R4824,?? The Liberal Conservative Heathen ?????,,
R4825,Menami Ryo_san ??? ?_??,,
R4826,Prometheus’s Revenge,,
R4827,edie,,
R4828,Dave Czaja unindicted citizen ????????????,,
R4829,Typewriters Quiet,,
R4830,emily morgan polaski,,
R4831,milkchaser,,
R4832,Alice Dusseau,,
R4833,Pro America Politics,,
R4834,Global Haber,,
R4835,Kirsten Slatko,,
R4836,CogniStrength ????????????,,
R4837,Lippy McGirk ???? ?? ?? ??NO DMs??,,
R4838,AI Bet Guru,,
R4839,JovanHuttonPulitzer™ ??? ?? ???? ????????!,,
R4840,Cthulhu Loves You,,
R4841,Sean O,,
R4842,Patrick O’Blivion,,
R4843,Maria Regina Shay,,
R4844,????TurtleDove™? aka @MichelleKatherineOrts on TS,,
R4845,Liz Sisk,,
R4846,Jackstraw,,
R4847,PageBoo,,
R4848,Random Thoughts from mlmucci.bsky.social,,
R4849,cameron keith lowes,,
R4850,Rocco,,
